PassengerId,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Nationality,Occupation,FamilySize,IsAlone,Deck,Title,AgeGroup,TravelPurpose,Survived
9082,3,"Martin, Dr. John Mary",female,35.8,2,1,PR2EJIB,28.97,,S,England,Doctor,4,0,Unknown,Dr,Adult,Vacation,1
9083,3,"Smith, Dr. David Raj",female,36.5,2,2,2S03ITO,10.25,,C,Sweden,Student,5,0,Unknown,Dr,Adult,Family Visit,0
9084,1,"Martin, Dr. Emma Emma",male,17.5,0,1,Z07JI3Z,122.9,,C,Sweden,Doctor,2,0,Unknown,Dr,Teen,Immigration,1
9085,3,"Smith, Master. Raj Raj",male,15.0,2,2,2FRHPWC,26.92,,Q,Lebanon,Nurse,5,0,Unknown,Master,Teen,Vacation,0
9086,3,"Singh, Master. Anna David",male,20.8,0,0,TBX14SZ,6.26,,S,Ireland,Student,1,1,Unknown,Master,Adult,Immigration,0
9087,3,"Patel, Dr. David John",female,15.6,3,0,Z9O6NRF,34.39,,S,USA,Teacher,4,0,Unknown,Dr,Teen,Family Visit,1
9088,3,"Smith, Mrs. Ali Mary",female,14.4,2,2,TCUU1VG,22.25,,S,Italy,Nurse,5,0,Unknown,Mrs,Teen,Business,0
9089,1,"Brown, Mrs. John John",female,17.6,1,1,2YGKC47,109.41,,S,Germany,Doctor,3,0,A,Mrs,Teen,Family Visit,1
9090,2,"Patel, Mr. Emma David",male,43.0,1,2,468BMBU,44.89,B120,S,India,Labourer,4,0,B,Mr,Adult,Immigration,0
9091,3,"Lee, Mr. Ali Raj",male,33.2,1,1,G6IVJ65,28.06,,Q,Ireland,Labourer,3,0,Unknown,Mr,Adult,Immigration,1
9092,1,"Singh, Dr. Anna Ali",male,15.4,2,1,30BC0SF,108.18,F86,C,Finland,Labourer,4,0,F,Dr,Teen,Business,0
9093,3,"Singh, Dr. John David",male,29.0,1,2,P4LEFMH,27.67,,C,Germany,Businessman,4,0,Unknown,Dr,Adult,Business,0
9094,3,"Brown, Mr. Mary James",male,34.1,2,1,6M9P6FM,24.46,,S,Italy,Labourer,4,0,Unknown,Mr,Adult,Vacation,1
9095,2,"Garcia, Mr. Emma Mary",male,36.1,0,2,L6TQYLF,47.62,,S,India,Businessman,3,0,Unknown,Mr,Adult,Business,1
9096,3,"Johnson, Dr. Ali Emma",female,34.1,1,1,L1ZC0YB,22.7,,S,Italy,Teacher,3,0,Unknown,Dr,Adult,Immigration,1
9097,1,"Patel, Master. David James",male,31.4,3,2,ZQ1JBSE,167.35,,C,Italy,Doctor,6,0,Unknown,Master,Adult,Immigration,0
9098,3,"Johnson, Dr. Ali Emma",male,24.2,0,1,I4PN4BZ,31.44,,C,Sweden,Clerk,2,0,Unknown,Dr,Adult,Immigration,0
9099,1,"Murphy, Miss. John James",female,15.0,2,2,ICQ4YJP,173.26,B37,S,Lebanon,Businessman,5,0,B,Miss,Teen,Family Visit,0
9100,3,"Garcia, Mrs. John Anna",female,38.7,0,2,R2BHJ0T,29.97,,S,England,Student,3,0,Unknown,Mrs,Adult,Immigration,1
9101,3,"Johnson, Dr. James Mary",male,45.9,3,1,CSZTDU0,17.71,,S,Germany,Businessman,5,0,Unknown,Dr,Adult,Immigration,0
9102,3,"Lee, Miss. James Anna",female,35.9,3,2,BE8L467,19.02,,S,France,Seamstress,6,0,Unknown,Miss,Adult,Immigration,0
9103,1,"Murphy, Miss. James Ali",female,33.5,0,1,ZLX2IIH,175.82,A106,Q,France,Engineer,2,0,A,Miss,Adult,Vacation,1
9104,2,"Garcia, Master. Emma Emma",male,16.1,0,2,C0RDD8A,34.35,A79,C,Lebanon,Teacher,3,0,A,Master,Teen,Immigration,1
9105,2,"Smith, Miss. Emma James",female,45.3,1,1,I3J6Y8Y,79.74,,S,India,Businessman,3,0,Unknown,Miss,Adult,Business,0
9106,3,"Brown, Master. John Emma",male,3.3,2,2,ZY8SLY8,19.35,,S,Sweden,Labourer,5,0,Unknown,Master,Child,Business,1
9107,3,"Johnson, Dr. John James",female,32.8,1,0,C9W7PBH,17.67,,S,Ireland,Engineer,2,0,Unknown,Dr,Adult,Vacation,1
9108,1,"Singh, Dr. John John",male,44.0,2,2,6QU6M84,114.15,A21,S,Ireland,Engineer,5,0,A,Dr,Adult,Business,0
9109,1,"Garcia, Mr. Raj Anna",male,39.1,0,2,CHZA3RI,151.34,G10,S,Finland,Teacher,3,0,G,Mr,Adult,Business,0
9110,1,"Lee, Miss. Anna James",female,41.4,2,0,GR0Y6AG,199.88,,S,Ireland,Merchant,3,0,G,Miss,Adult,Vacation,1
9111,3,"Murphy, Mrs. John John",female,27.7,1,2,U0S7HUN,8.76,,S,Lebanon,Engineer,4,0,Unknown,Mrs,Adult,Immigration,0
9112,3,"Lee, Mr. James Anna",male,27.2,2,0,8TNPXF0,21.9,,S,Ireland,Merchant,3,0,Unknown,Mr,Adult,Immigration,0
9113,2,"Brown, Mr. Anna John",male,26.2,2,1,QH23YH0,32.75,C20,C,Germany,Nurse,4,0,C,Mr,Adult,Family Visit,1
9114,1,"Garcia, Miss. David John",female,32.9,0,0,TZXKWZ8,190.94,C5,Q,France,Labourer,1,1,C,Miss,Adult,Immigration,1
9115,3,"Brown, Mr. Mary James",male,47.8,1,2,XJF98KS,9.67,,S,Finland,Teacher,4,0,Unknown,Mr,Adult,Vacation,0
9116,3,"Murphy, Dr. Emma David",male,53.8,0,1,9A8UXFN,8.48,,S,France,Teacher,2,0,Unknown,Dr,Adult,Vacation,0
9117,1,"Brown, Mr. Raj David",male,9.1,0,1,10NRET8,78.71,,Q,Sweden,Businessman,2,0,Unknown,Mr,Child,Business,1
9118,3,"Martin, Dr. John Ali",female,21.3,0,1,V3I6UKZ,18.54,,S,Finland,Engineer,2,0,Unknown,Dr,Adult,Immigration,1
9119,1,"Murphy, Mrs. Emma Mary",female,36.2,2,2,XJL8ZSV,64.73,G60,C,France,Businessman,5,0,G,Mrs,Adult,Business,1
9120,3,"Brown, Dr. Mary James",female,38.1,2,2,DI5EBGZ,35.59,,C,India,Seamstress,5,0,Unknown,Dr,Adult,Immigration,1
9121,3,"Singh, Master. Mary Ali",male,36.6,0,1,QTV0243,6.59,,Q,USA,Engineer,2,0,Unknown,Master,Adult,Vacation,0
9122,3,"Martin, Mr. Ali Emma",male,51.2,2,1,B9CI7JR,18.36,,S,Finland,Clerk,4,0,Unknown,Mr,Adult,Business,0
9123,2,"Smith, Mr. David John",male,23.6,2,0,HRBD70Z,44.23,B136,S,Lebanon,Labourer,3,0,B,Mr,Adult,Family Visit,0
9124,2,"Singh, Master. Anna Anna",male,44.7,0,1,GQJW6YC,71.63,,S,Ireland,Student,2,0,D,Master,Adult,Vacation,1
9125,3,"Martin, Dr. Anna Anna",male,19.8,2,0,4OLMFGV,11.57,,C,England,Teacher,3,0,Unknown,Dr,Teen,Immigration,1
9126,3,"Lee, Dr. James Anna",male,18.8,3,1,OBKSQAW,11.72,,C,Italy,Labourer,5,0,Unknown,Dr,Teen,Immigration,0
9127,2,"Patel, Master. John John",male,37.4,2,0,GWNQXP3,47.06,F148,Q,Lebanon,Labourer,3,0,F,Master,Adult,Vacation,1
9128,1,"Singh, Miss. Raj Mary",female,17.3,0,0,5AVOOUN,158.95,G147,S,Finland,Clerk,1,1,G,Miss,Teen,Vacation,0
9129,3,"Khan, Dr. Anna James",male,35.5,3,1,3JRSN6B,28.68,,Q,Germany,Student,5,0,Unknown,Dr,Adult,Family Visit,0
9130,1,"Patel, Master. David Emma",male,26.2,2,1,3T3YRHE,178.64,B63,S,Sweden,Nurse,4,0,B,Master,Adult,Vacation,0
9131,3,"Murphy, Dr. Anna Mary",female,31.9,0,1,0KD1I6U,7.78,,Q,England,Seamstress,2,0,Unknown,Dr,Adult,Family Visit,0
9132,3,"Smith, Miss. Mary Anna",female,51.8,2,2,TP8RURE,30.59,,S,Ireland,Doctor,5,0,Unknown,Miss,Adult,Vacation,0
9133,1,"Khan, Master. John Ali",male,16.8,1,2,6C9DJ9A,60.54,,S,Finland,Doctor,4,0,E,Master,Teen,Immigration,0
9134,1,"Patel, Master. James Ali",male,9.6,3,2,YK5FCMV,114.1,,S,Ireland,Clerk,6,0,C,Master,Child,Vacation,1
9135,2,"Brown, Mr. Anna David",male,12.4,3,2,U16APD6,38.1,B96,C,Germany,Clerk,6,0,B,Mr,Child,Family Visit,1
9136,3,"Lee, Mrs. John Emma",female,31.7,2,1,DXM7SAC,6.31,,Q,England,Merchant,4,0,Unknown,Mrs,Adult,Immigration,1
9137,2,"Khan, Dr. David David",male,56.3,2,0,E6GQH0D,48.35,,C,USA,Doctor,3,0,B,Dr,Adult,Immigration,0
9138,3,"Patel, Mr. David James",male,21.6,0,0,FUS975O,18.93,,C,Ireland,Doctor,1,1,Unknown,Mr,Adult,Immigration,0
9139,1,"Martin, Miss. David Raj",female,20.3,0,1,JSKLQK5,102.83,,S,Sweden,Nurse,2,0,F,Miss,Adult,Vacation,1
9140,3,"Smith, Miss. Raj Anna",female,31.2,1,2,QTHVSGI,28.64,,S,Italy,Nurse,4,0,Unknown,Miss,Adult,Vacation,0
9141,3,"Martin, Mrs. Ali James",female,5.9,3,0,N9XQ089,30.79,,S,India,Teacher,4,0,Unknown,Mrs,Child,Immigration,1
9142,2,"Murphy, Dr. David David",female,17.0,2,1,ES2856R,38.38,,S,India,Engineer,4,0,Unknown,Dr,Teen,Business,1
9143,3,"Brown, Miss. John Emma",female,43.4,1,0,M7LQGW7,22.2,,S,USA,Clerk,2,0,Unknown,Miss,Adult,Vacation,1
9144,3,"Khan, Miss. Ali Emma",female,35.1,2,2,XAOGQYF,7.57,,S,Ireland,Student,5,0,Unknown,Miss,Adult,Immigration,0
9145,3,"Martin, Master. James Ali",male,20.0,1,1,3TUAB89,28.83,,S,USA,Labourer,3,0,Unknown,Master,Adult,Family Visit,0
9146,3,"Murphy, Mr. Ali Raj",male,25.2,2,1,T1AMGPL,9.37,,Q,Sweden,Student,4,0,Unknown,Mr,Adult,Business,0
9147,2,"Brown, Miss. Ali David",female,27.4,2,2,HDIMHPG,67.35,,S,Italy,Teacher,5,0,Unknown,Miss,Adult,Immigration,1
9148,2,"Singh, Mr. David Mary",male,2.1,3,0,MMQFQ3X,79.27,D92,S,Italy,Student,4,0,D,Mr,Child,Immigration,0
9149,3,"Patel, Mr. Mary Raj",male,15.0,2,1,TR76SIC,39.62,,S,Lebanon,Labourer,4,0,Unknown,Mr,Teen,Vacation,0
9150,3,"Murphy, Miss. David John",female,49.8,3,0,8VEM9OM,21.92,,S,Italy,Nurse,4,0,Unknown,Miss,Adult,Immigration,1
9151,3,"Martin, Mrs. David Raj",female,43.2,3,1,ISJ9ZRG,30.43,,Q,France,Student,5,0,Unknown,Mrs,Adult,Family Visit,1
9152,3,"Johnson, Miss. Ali Ali",female,55.3,1,0,9E8RH2A,6.23,,S,Italy,Teacher,2,0,Unknown,Miss,Adult,Business,1
9153,2,"Murphy, Dr. Mary David",female,34.9,3,1,IWZPNEJ,79.0,,S,USA,Engineer,5,0,Unknown,Dr,Adult,Family Visit,1
9154,3,"Martin, Mrs. Mary James",female,51.7,2,2,VEOHZ83,7.48,,S,Finland,Merchant,5,0,Unknown,Mrs,Adult,Family Visit,1
9155,3,"Brown, Dr. David Emma",female,39.8,0,2,KE5Z6MP,13.43,,S,France,Student,3,0,Unknown,Dr,Adult,Immigration,0
9156,3,"Murphy, Mrs. Raj John",female,23.2,3,2,FJYRQI8,28.52,,S,Finland,Teacher,6,0,Unknown,Mrs,Adult,Immigration,1
9157,1,"Patel, Mrs. Mary Mary",female,41.8,0,2,X78HJQ8,108.49,,S,Sweden,Teacher,3,0,C,Mrs,Adult,Family Visit,1
9158,3,"Brown, Dr. David John",female,59.2,3,2,2DYUZ36,31.26,,S,France,Clerk,6,0,Unknown,Dr,Adult,Immigration,1
9159,3,"Garcia, Master. Ali Ali",male,35.4,2,1,W8USH9V,10.82,,Q,India,Doctor,4,0,Unknown,Master,Adult,Business,0
9160,1,"Singh, Mr. John Emma",male,52.8,3,1,DJZUHXM,160.3,A13,S,England,Nurse,5,0,A,Mr,Adult,Family Visit,0
9161,3,"Patel, Mrs. Ali Anna",female,22.2,3,1,P027GEF,10.71,,S,Germany,Teacher,5,0,Unknown,Mrs,Adult,Vacation,1
9162,2,"Singh, Mrs. Anna Raj",female,17.3,2,0,3Q1RBEJ,70.36,,S,France,Clerk,3,0,Unknown,Mrs,Teen,Business,1
9163,3,"Patel, Dr. James Ali",female,0.5,2,1,EHT33EC,37.75,,S,England,Labourer,4,0,Unknown,Dr,Child,Family Visit,1
9164,1,"Patel, Dr. David John",female,46.6,1,2,WIOBFK1,173.24,,C,Finland,Teacher,4,0,Unknown,Dr,Adult,Vacation,0
9165,1,"Lee, Dr. David David",female,22.4,1,1,TQ7JJTD,58.72,D110,S,USA,Student,3,0,D,Dr,Adult,Family Visit,0
9166,2,"Martin, Master. Emma Raj",male,40.6,3,0,UC0BXDT,77.59,,S,France,Labourer,4,0,D,Master,Adult,Vacation,0
9167,3,"Martin, Mr. Ali Raj",male,32.2,1,2,EIN9SSE,36.25,,Q,England,Merchant,4,0,Unknown,Mr,Adult,Business,0
9168,3,"Lee, Master. Anna James",male,0.5,0,2,RVRU4MH,11.57,,S,England,Labourer,3,0,Unknown,Master,Child,Family Visit,0
9169,3,"Lee, Dr. Anna John",male,19.6,1,2,TXJ8VAG,26.3,,S,Finland,Seamstress,4,0,Unknown,Dr,Teen,Family Visit,0
9170,3,"Martin, Dr. Anna Ali",female,37.1,1,1,FUCRWSA,5.21,,C,England,Businessman,3,0,Unknown,Dr,Adult,Immigration,1
9171,3,"Brown, Mrs. David James",female,26.0,3,0,LLCD0AY,39.38,,S,Italy,Businessman,4,0,Unknown,Mrs,Adult,Immigration,1
9172,1,"Singh, Dr. Mary John",male,49.6,1,1,ZKUSU73,156.9,G93,S,Ireland,Clerk,3,0,G,Dr,Adult,Business,1
9173,2,"Garcia, Mr. Mary John",male,0.5,1,1,TNZI9W0,67.3,,S,Germany,Engineer,3,0,E,Mr,Child,Vacation,1
9174,3,"Khan, Mr. David Emma",male,16.3,3,0,SQB9TI0,21.79,,S,Finland,Seamstress,4,0,Unknown,Mr,Teen,Family Visit,1
9175,3,"Brown, Mr. John Raj",male,40.0,1,2,XCR4R2Q,18.56,,Q,Lebanon,Merchant,4,0,Unknown,Mr,Adult,Family Visit,0
9176,3,"Brown, Mr. Raj Mary",male,22.2,1,1,8BX6N4N,39.29,,C,Germany,Merchant,3,0,Unknown,Mr,Adult,Vacation,0
9177,3,"Brown, Mrs. Anna David",female,53.4,1,1,IOY49B4,9.47,,S,Finland,Nurse,3,0,Unknown,Mrs,Adult,Immigration,0
9178,3,"Singh, Miss. Mary David",female,34.3,1,2,C6UY789,35.12,,S,Sweden,Businessman,4,0,Unknown,Miss,Adult,Vacation,1
9179,3,"Murphy, Mrs. James David",female,39.8,0,2,N8L98HO,18.68,,S,England,Clerk,3,0,Unknown,Mrs,Adult,Business,1
9180,1,"Johnson, Master. Anna James",male,30.3,0,0,OYB3HI8,149.62,,S,France,Engineer,1,1,B,Master,Adult,Business,0
9181,3,"Martin, Mr. Anna John",male,41.6,1,2,0ZZ5GJV,29.82,,S,France,Seamstress,4,0,Unknown,Mr,Adult,Family Visit,0
9182,1,"Johnson, Miss. Mary Anna",female,22.5,2,0,KTE9JJ3,153.24,A90,S,Finland,Businessman,3,0,A,Miss,Adult,Vacation,0
9183,3,"Patel, Dr. Raj David",male,20.0,1,2,A7LIO6M,33.59,,S,Sweden,Merchant,4,0,Unknown,Dr,Adult,Family Visit,0
9184,3,"Lee, Mr. Emma Emma",male,32.3,3,0,544YGIW,36.4,,S,Ireland,Merchant,4,0,Unknown,Mr,Adult,Business,0
9185,3,"Brown, Miss. Ali David",female,28.9,0,1,N7DYEH7,27.45,,S,France,Clerk,2,0,Unknown,Miss,Adult,Immigration,0
9186,3,"Brown, Mrs. Mary David",female,27.0,3,0,2CIE1J7,38.83,,S,India,Teacher,4,0,Unknown,Mrs,Adult,Immigration,1
9187,3,"Garcia, Mr. John John",male,40.7,2,0,MEHF7J4,12.3,,C,England,Merchant,3,0,Unknown,Mr,Adult,Business,0
9188,3,"Murphy, Mrs. Mary Emma",female,45.1,1,0,OIWLMVZ,33.95,,S,Finland,Businessman,2,0,Unknown,Mrs,Adult,Business,1
9189,1,"Smith, Dr. Raj Emma",female,35.4,0,1,72AVHS6,89.91,,S,USA,Businessman,2,0,Unknown,Dr,Adult,Immigration,1
9190,1,"Garcia, Miss. David Emma",female,28.7,0,0,PKHPGTV,110.34,F17,S,Lebanon,Seamstress,1,1,F,Miss,Adult,Immigration,1
9191,2,"Murphy, Miss. Ali John",female,22.1,3,0,3P7GRJ6,61.83,,C,Italy,Nurse,4,0,B,Miss,Adult,Family Visit,0
9192,3,"Garcia, Master. Emma David",male,42.5,2,0,L4Z64BR,32.31,,Q,Ireland,Merchant,3,0,Unknown,Master,Adult,Immigration,0
9193,1,"Patel, Mrs. Emma Anna",female,22.9,1,2,W1ML1MC,129.37,,C,Italy,Engineer,4,0,C,Mrs,Adult,Immigration,1
9194,1,"Murphy, Master. Mary Ali",male,39.4,3,2,W318G3N,175.9,B102,S,England,Labourer,6,0,B,Master,Adult,Vacation,1
9195,1,"Brown, Master. Ali Raj",male,27.4,2,1,484NPMB,59.64,,S,Ireland,Nurse,4,0,F,Master,Adult,Immigration,0
9196,3,"Brown, Miss. John Raj",female,40.6,0,0,9VNWFIL,14.74,,C,England,Clerk,1,1,Unknown,Miss,Adult,Immigration,0
9197,2,"Martin, Master. John Emma",male,25.6,3,1,PXIG8BV,29.02,,C,France,Labourer,5,0,E,Master,Adult,Business,0
9198,3,"Martin, Master. Ali Emma",male,5.1,3,0,5W8DQM8,18.47,,S,Ireland,Clerk,4,0,Unknown,Master,Child,Business,1
9199,2,"Garcia, Mrs. Raj Anna",female,0.9,0,0,UHO6KQH,61.13,E96,S,England,Doctor,1,1,E,Mrs,Child,Business,1
9200,3,"Garcia, Mrs. Emma Raj",female,42.1,2,1,16JRQTC,11.45,,S,Germany,Businessman,4,0,Unknown,Mrs,Adult,Family Visit,1
9201,2,"Singh, Dr. Emma Mary",male,33.5,0,1,UYRFEQG,27.4,D52,C,Ireland,Labourer,2,0,D,Dr,Adult,Family Visit,1
9202,3,"Murphy, Dr. Ali David",female,35.3,0,1,31DT42B,31.87,,S,USA,Doctor,2,0,Unknown,Dr,Adult,Family Visit,1
9203,3,"Lee, Mr. John John",male,36.1,0,1,J8HOYUP,25.55,,C,Ireland,Merchant,2,0,Unknown,Mr,Adult,Family Visit,1
9204,2,"Smith, Mrs. Raj Raj",female,28.4,0,0,2M8NCX4,78.67,,S,Sweden,Seamstress,1,1,E,Mrs,Adult,Immigration,0
9205,2,"Garcia, Dr. Mary David",female,31.5,2,1,T16TYLR,19.8,,S,Ireland,Teacher,4,0,G,Dr,Adult,Immigration,1
9206,2,"Singh, Miss. James David",female,24.4,3,2,QFCZSLF,63.55,G7,S,Lebanon,Clerk,6,0,G,Miss,Adult,Immigration,0
9207,3,"Brown, Dr. Raj Anna",male,37.9,3,0,T29WARI,33.64,,S,Finland,Merchant,4,0,Unknown,Dr,Adult,Business,0
9208,3,"Brown, Miss. John Anna",female,27.8,3,0,P4QA8QM,34.97,,C,France,Teacher,4,0,Unknown,Miss,Adult,Immigration,1
9209,3,"Smith, Miss. Anna Mary",female,27.5,2,2,CR414Z6,15.54,,S,Sweden,Engineer,5,0,Unknown,Miss,Adult,Vacation,1
9210,2,"Garcia, Mr. Ali Ali",male,24.3,3,0,OYTS9Z8,76.36,D49,C,Finland,Merchant,4,0,D,Mr,Adult,Business,1
9211,2,"Murphy, Mrs. James James",female,27.4,1,2,67OQ967,75.17,E121,S,Sweden,Labourer,4,0,E,Mrs,Adult,Immigration,1
9212,3,"Smith, Miss. Anna Raj",female,16.4,1,1,46IG6UI,12.88,,S,England,Engineer,3,0,Unknown,Miss,Teen,Vacation,1
9213,3,"Lee, Dr. Raj Emma",female,48.6,2,1,KR8FYMD,12.65,,C,Lebanon,Merchant,4,0,Unknown,Dr,Adult,Family Visit,1
9214,3,"Murphy, Master. Anna Ali",male,18.6,1,1,HHNNKDV,28.84,,S,France,Businessman,3,0,Unknown,Master,Teen,Business,0
9215,1,"Brown, Master. James Mary",male,18.6,3,0,1SOIRA3,76.41,B35,S,Ireland,Teacher,4,0,B,Master,Teen,Family Visit,0
9216,1,"Patel, Mr. Ali Mary",male,37.2,2,2,SKUVD90,57.58,,C,Ireland,Seamstress,5,0,Unknown,Mr,Adult,Family Visit,0
9217,1,"Garcia, Miss. Anna James",female,46.8,0,0,T1RFP3Z,173.65,,C,Sweden,Labourer,1,1,Unknown,Miss,Adult,Business,0
9218,1,"Singh, Dr. Anna Anna",female,30.3,1,0,QHTKXGM,166.17,,S,France,Nurse,2,0,A,Dr,Adult,Immigration,1
9219,2,"Garcia, Mrs. David David",female,29.9,0,1,6YPK8NO,16.21,A23,Q,Ireland,Nurse,2,0,A,Mrs,Adult,Family Visit,0
9220,3,"Martin, Miss. Ali John",female,54.7,0,1,QDWYSZ6,20.15,,S,France,Engineer,2,0,Unknown,Miss,Adult,Family Visit,1
9221,1,"Patel, Mr. John James",male,27.6,2,1,ZAHGEXJ,150.86,,Q,USA,Teacher,4,0,G,Mr,Adult,Business,1
9222,3,"Lee, Dr. Raj Ali",female,49.7,3,0,AQGRZD7,7.51,,S,Ireland,Teacher,4,0,Unknown,Dr,Adult,Immigration,0
9223,1,"Singh, Master. John Anna",male,2.5,0,2,LARKJPV,52.67,,S,Lebanon,Doctor,3,0,Unknown,Master,Child,Business,1
9224,2,"Martin, Dr. John Mary",male,35.2,2,0,TH54H64,33.74,G32,S,India,Doctor,3,0,G,Dr,Adult,Business,0
9225,3,"Patel, Master. James Mary",male,39.6,0,2,LY1SRBS,38.92,,S,England,Teacher,3,0,Unknown,Master,Adult,Family Visit,0
9226,1,"Johnson, Mr. Ali Ali",male,23.3,2,0,SA33T33,161.93,,Q,Ireland,Merchant,3,0,Unknown,Mr,Adult,Family Visit,0
9227,1,"Martin, Master. Mary David",male,30.4,2,0,CHDSIAN,128.62,,S,England,Labourer,3,0,D,Master,Adult,Family Visit,0
9228,3,"Lee, Master. James John",male,28.7,3,0,PYK88XE,5.35,,S,England,Teacher,4,0,Unknown,Master,Adult,Immigration,1
9229,3,"Martin, Dr. Mary John",female,45.6,0,1,B1627T7,32.39,,S,USA,Engineer,2,0,Unknown,Dr,Adult,Family Visit,1
9230,3,"Smith, Dr. David Emma",male,25.0,0,1,K6M9XYM,14.73,,Q,Italy,Doctor,2,0,Unknown,Dr,Adult,Immigration,0
9231,1,"Smith, Dr. James James",male,28.6,2,2,PUXICYR,163.22,,C,France,Nurse,5,0,G,Dr,Adult,Immigration,1
9232,3,"Khan, Mrs. David James",female,31.6,3,2,Z4FQA2T,17.14,,C,Finland,Merchant,6,0,Unknown,Mrs,Adult,Family Visit,1
9233,3,"Martin, Dr. David David",male,37.8,3,1,DWJSMT4,16.11,,S,Ireland,Doctor,5,0,Unknown,Dr,Adult,Immigration,1
9234,1,"Singh, Mrs. Ali Raj",female,50.3,2,1,LFVEW51,150.68,D44,S,Germany,Clerk,4,0,D,Mrs,Adult,Business,1
9235,3,"Garcia, Dr. James Anna",male,44.5,2,1,L86YHWR,26.65,,S,India,Labourer,4,0,Unknown,Dr,Adult,Business,1
9236,3,"Murphy, Mrs. James David",female,37.8,2,0,Q7J8L9Q,17.22,,C,Germany,Clerk,3,0,Unknown,Mrs,Adult,Vacation,0
9237,2,"Murphy, Miss. David Raj",female,45.1,3,1,G2IOYOB,61.32,A90,C,India,Seamstress,5,0,A,Miss,Adult,Vacation,1
9238,1,"Brown, Mr. Anna James",male,27.0,0,0,2OSRRK0,150.9,,S,Finland,Teacher,1,1,Unknown,Mr,Adult,Business,1
9239,3,"Murphy, Mrs. Raj Raj",female,10.8,3,2,RYB0AT6,28.74,,S,Finland,Student,6,0,Unknown,Mrs,Child,Family Visit,1
9240,3,"Murphy, Dr. John Anna",male,36.7,2,1,Q725XNE,5.86,,S,France,Labourer,4,0,Unknown,Dr,Adult,Business,0
9241,3,"Brown, Mr. David James",male,28.4,0,1,MC4VD5N,24.72,,S,Lebanon,Clerk,2,0,Unknown,Mr,Adult,Business,0
9242,3,"Singh, Dr. Emma Ali",female,25.0,0,0,0RRQV1N,26.62,,S,Lebanon,Engineer,1,1,Unknown,Dr,Adult,Vacation,1
9243,3,"Garcia, Master. Emma Anna",male,53.9,2,1,PQMYTKQ,30.86,,S,Sweden,Clerk,4,0,Unknown,Master,Adult,Business,0
9244,3,"Lee, Dr. John Anna",female,18.3,0,1,KE1H44H,28.14,,C,USA,Teacher,2,0,Unknown,Dr,Teen,Vacation,0
9245,1,"Patel, Master. Emma Raj",male,23.2,3,2,P4FIWYG,133.26,,C,Italy,Labourer,6,0,Unknown,Master,Adult,Business,1
9246,3,"Martin, Miss. Mary Anna",female,50.7,2,1,UBB7QM3,25.53,,S,Ireland,Seamstress,4,0,Unknown,Miss,Adult,Family Visit,1
9247,2,"Murphy, Dr. Ali Mary",male,56.4,0,0,G90JK3G,72.94,,S,USA,Businessman,1,1,Unknown,Dr,Adult,Family Visit,0
9248,2,"Smith, Master. Anna Emma",male,42.0,0,0,BKH80QC,72.74,,S,Lebanon,Clerk,1,1,F,Master,Adult,Family Visit,1
9249,1,"Brown, Miss. David Anna",female,27.0,2,1,6B4W4UF,166.06,A78,S,Sweden,Nurse,4,0,A,Miss,Adult,Business,1
9250,2,"Singh, Dr. Mary James",male,35.3,1,2,7C898FU,63.32,E59,S,USA,Doctor,4,0,E,Dr,Adult,Business,0
9251,1,"Brown, Master. Anna Emma",male,34.8,1,0,CE6IFQ6,51.72,,S,USA,Doctor,2,0,F,Master,Adult,Business,0
9252,3,"Lee, Dr. John Emma",female,49.1,1,1,SMZUCG7,25.68,,S,France,Clerk,3,0,Unknown,Dr,Adult,Immigration,1
9253,2,"Martin, Mr. Mary Anna",male,42.4,0,2,BFS9Q73,15.15,,S,Germany,Businessman,3,0,F,Mr,Adult,Immigration,1
9254,3,"Singh, Dr. Anna Emma",female,57.7,1,0,AZX3T0D,27.78,,S,Ireland,Merchant,2,0,Unknown,Dr,Adult,Immigration,1
9255,2,"Smith, Dr. Raj Mary",male,22.7,3,2,B2MF87T,77.29,,S,India,Teacher,6,0,Unknown,Dr,Adult,Business,1
9256,3,"Murphy, Dr. Raj David",female,20.7,3,2,SWRA87T,35.65,,S,Sweden,Labourer,6,0,Unknown,Dr,Adult,Vacation,1
9257,2,"Johnson, Dr. Emma Emma",male,45.1,0,0,RE1V6GU,67.1,,S,Ireland,Teacher,1,1,Unknown,Dr,Adult,Family Visit,0
9258,2,"Lee, Mrs. David Raj",female,22.3,2,1,GFHJD1W,68.42,E81,S,Germany,Seamstress,4,0,E,Mrs,Adult,Family Visit,0
9259,3,"Smith, Master. Anna Mary",male,38.5,1,0,88GCVOF,22.63,,S,India,Doctor,2,0,Unknown,Master,Adult,Immigration,0
9260,2,"Lee, Mrs. Mary Raj",female,25.4,2,2,K48HLR8,58.1,F125,C,France,Doctor,5,0,F,Mrs,Adult,Family Visit,0
9261,2,"Johnson, Mrs. John Anna",female,31.7,1,2,YDLPT40,39.75,,S,Italy,Seamstress,4,0,Unknown,Mrs,Adult,Business,1
9262,3,"Smith, Dr. David John",female,15.0,3,0,OXEO6RK,27.08,,S,England,Engineer,4,0,Unknown,Dr,Teen,Immigration,1
9263,3,"Lee, Dr. James David",female,0.5,3,1,FYHFBUP,33.45,,S,Germany,Student,5,0,Unknown,Dr,Child,Immigration,1
